,Week,LastYrTotalYdsDif,LastYrTotalPlaysDif,LastYrY/PDif,LastYrTODif,LastYr1stDsDif,LastYrPCmpDif,LastYrPAttDif,LastYrPYDsDif,LastYrPTDDif,LastYrPIntDif,LastYrPNY/ADif,LastYrPFDDif,LastYrRAttDif,LastYrRYDsDif,LastYrRTDsDif,LastYrRY/ADif,LastYrR1stDDif,LastYrPenDif,LastYrSc%Dif,LastYrTO%Dif,LastYrAvgPlyDif,LastYrAvgDrYdsDif,LastYrAvgDrPtsDif,MA3Off1stDDif,MA3OffTotYdsDif,MA3OffPYDSDif,MA3OffRYDSDif,MA3OffTOsDif,MA3Def1stDDif,MA3DefTotYdsDif,MA3DefPYDSDif,MA3DefRYDSDif,MA3DefTOsDif,score_diff
0,14,-1039,-91,-0.5,5,-56,46,46,194,0,6,-0.1999999999999993,0,-136,-1233,-10,-1.5000000000000004,-53,-2,-11.500000000000004,3.1000000000000014,-0.39999999999999947,-4.700000000000003,-0.5999999999999999,4.666666666666668,112.0,44.66666666666666,67.33333333333334,-1.0,-5.666666666666664,-71.66666666666669,-9.333333333333314,-62.33333333333333,0.6666666666666666,12
0,15,-821,-49,-0.5,10,-72,-25,0,-126,0,9,-0.2999999999999998,-30,-57,-695,-10,-1.1,-47,2,-15.900000000000002,4.800000000000001,-0.09999999999999964,-3.3000000000000007,-0.8499999999999999,9.666666666666666,262.0,173.66666666666669,88.33333333333333,1.0,3.666666666666666,34.333333333333314,85.66666666666669,-51.33333333333333,0.6666666666666666,16
0,16,-403,-21,-0.2999999999999998,5,-32,-5,0,-158,0,6,-0.2999999999999998,-18,-17,-245,0,-0.5,-14,17,-10.099999999999998,1.4000000000000004,-0.5,-3.700000000000003,-0.3400000000000001,6.333333333333332,181.33333333333331,157.00000000000003,24.333333333333343,0.0,7.333333333333334,116.66666666666666,67.66666666666666,49.0,0.6666666666666666,-14
0,17,-68,28,-0.20000000000000018,12,5,81,79,537,0,11,0.10000000000000053,33,-52,-605,1,-1.0000000000000004,-25,11,-5.800000000000001,7.700000000000001,0.5,1.5999999999999979,-0.22999999999999998,10.666666666666666,273.33333333333337,187.66666666666669,85.66666666666666,1.0000000000000002,4.333333333333336,92.33333333333337,77.0,15.333333333333343,0.0,17
0,18,-688,-23,-0.5,8,-40,14,37,-53,0,4,-0.5999999999999996,-15,-66,-635,-1,-0.8999999999999999,-29,14,-15.3,3.200000000000001,-0.5999999999999996,-5.600000000000001,-0.5900000000000001,1.6666666666666643,-17.0,-22.0,5.0,0.0,2.666666666666668,-7.0,-66.66666666666669,59.66666666666666,0.33333333333333326,-1
0,20,-611,35,-0.7999999999999998,6,-30,75,115,440,0,3,-0.5999999999999996,25,-90,-1051,-7,-1.6,-52,-4,-12.500000000000004,1.4000000000000004,-0.20000000000000018,-5.100000000000001,-0.6199999999999999,-1.3333333333333321,-64.66666666666669,-67.33333333333334,2.6666666666666714,-0.3333333333333333,1.6666666666666679,26.666666666666657,17.0,9.666666666666664,0.33333333333333337,3
0,21,-1560,-50,-1.2000000000000002,8,-86,36,33,-390,0,8,-1.0999999999999996,-21,-88,-1170,-11,-1.8000000000000003,-58,-7,-15.500000000000004,3.4000000000000004,-0.5,-9.800000000000004,-0.8699999999999999,-1.0,-19.666666666666686,-48.66666666666666,29.000000000000007,0.3333333333333333,-2.333333333333334,-95.0,-124.33333333333333,29.333333333333336,0.33333333333333337,3
0,22,-469,-67,-0.09999999999999964,10,-46,-19,-26,33,0,9,0.3000000000000007,-19,-30,-502,1,-1.0000000000000004,-25,-2,-10.2,5.0,-0.39999999999999947,-2.3000000000000007,-0.5599999999999998,-1.333333333333334,-0.33333333333337123,8.666666666666657,-9.0,-0.3333333333333333,2.666666666666666,46.66666666666666,26.66666666666667,20.0,0.6666666666666667,-3
0,1,-349,-19,-0.20000000000000018,-3,11,-14,-40,-624,0,-2,-0.7999999999999998,-8,5,275,8,0.5,25,6,1.8999999999999986,0.9000000000000004,0.1999999999999993,-0.1999999999999993,0.15000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0,2,-1483,-46,-1.1000000000000005,2,-34,-58,-61,-1458,0,2,-2.0,-38,-17,-25,-3,0.09999999999999964,2,-16,-8.700000000000003,3.0999999999999996,0.0,-5.899999999999999,-0.30999999999999983,-1.0,-118.0,-174.0,56.0,-2.0,8.0,140.0,137.0,3.0,2.0,6
0,3,-388,-1,-0.2999999999999998,7,11,-14,-14,-404,0,7,-0.6999999999999993,0,-12,16,3,0.09999999999999964,12,-2,-0.6000000000000014,4.9,0.5,0.6000000000000014,-0.040000000000000036,3.0,1.0,-80.5,81.5,1.0,5.5,75.5,77.5,-2.0,0.5,14
0,4,-53,74,-0.40000000000000036,9,39,42,42,-195,0,8,-0.8999999999999995,31,5,142,5,0.1999999999999993,13,10,0.8999999999999986,7.5,0.8999999999999995,2.1999999999999993,0.10000000000000009,2.0,95.66666666666663,16.333333333333314,79.33333333333333,-1.3333333333333333,0.33333333333333215,-21.666666666666686,58.666666666666686,-80.33333333333331,0.9999999999999998,3
0,5,-673,23,-0.7000000000000002,5,-6,-25,0,-785,0,1,-1.5999999999999996,-17,-9,112,3,0.2999999999999998,9,13,-8.600000000000001,3.0,-0.20000000000000018,-5.0,-0.26,1.3333333333333357,57.333333333333314,-22.666666666666686,80.0,-0.6666666666666667,-0.6666666666666679,-30.0,31.0,-61.00000000000001,1.3333333333333335,9
0,6,-163,-21,0.0,11,15,3,0,-163,0,5,-0.5,20,-46,0,1,0.39999999999999947,-2,5,0.10000000000000142,6.799999999999999,0.1999999999999993,1.1999999999999993,0.20999999999999996,10.0,142.33333333333331,114.33333333333331,27.999999999999986,0.0,-1.3333333333333357,-93.0,6.333333333333343,-99.33333333333333,-1.0,-6
0,7,-618,-14,-0.5,13,-11,-66,-68,-935,0,9,-1.0999999999999996,-14,24,317,0,0.5,17,11,-5.100000000000001,7.5,0.0,-2.6000000000000014,-0.26,3.333333333333332,-41.333333333333314,19.66666666666663,-61.000000000000014,-0.33333333333333326,0.0,-40.0,-24.333333333333343,-15.666666666666671,0.0,14
0,8,-53,74,-0.40000000000000036,9,39,42,42,-195,0,8,-0.8999999999999995,31,5,142,5,0.1999999999999993,13,10,0.8999999999999986,7.5,0.8999999999999995,2.1999999999999993,0.10000000000000009,9.333333333333332,101.0,47.33333333333334,53.66666666666667,1.3333333333333335,-4.333333333333334,-157.33333333333334,-90.0,-67.33333333333334,-1.3333333333333335,7
