,Week,Team,Opponent,LastYrTotalYdsDif,LastYrTotalPlaysDif,LastYrY/PDif,LastYrTODif,LastYr1stDsDif,LastYrPCmpDif,LastYrPAttDif,LastYrPYDsDif,LastYrPTDDif,LastYrPIntDif,LastYrPNY/ADif,LastYrPFDDif,LastYrRAttDif,LastYrRYDsDif,LastYrRTDsDif,LastYrRY/ADif,LastYrR1stDDif,LastYrPenDif,LastYrSc%Dif,LastYrTO%Dif,LastYrAvgPlyDif,LastYrAvgDrYdsDif,LastYrAvgDrPtsDif,MA3Off1stDDif,MA3OffTotYdsDif,MA3OffPYDSDif,MA3OffRYDSDif,MA3OffTOsDif,MA3Def1stDDif,MA3DefTotYdsDif,MA3DefPYDSDif,MA3DefRYDSDif,MA3DefTOsDif,score_diff
0,4,1,14,371,68,0.0,-7,61,15,20,608,10,-8,1.0,45,61,-237,2,-1.1000000000000005,9,-12,9.299999999999997,-5.0,0.20000000000000018,0.5,0.5,-0.33333333333333215,-55.66666666666663,-84.0,28.33333333333333,0.0,2.0,-7.333333333333314,16.0,-23.33333333333333,-0.6666666666666666,-2
0,5,1,27,652,57,0.39999999999999947,-1,60,1,-20,223,3,-5,0.6999999999999993,11,84,429,1,0.2999999999999998,40,-32,6.299999999999997,-0.40000000000000036,0.7000000000000002,4.900000000000002,0.29000000000000004,11.666666666666668,165.0,83.33333333333334,81.66666666666667,-1.3333333333333335,4.333333333333336,33.333333333333314,60.666666666666686,-27.333333333333343,-0.33333333333333337,-10
0,6,1,20,43,51,-0.20000000000000018,-2,12,-4,31,-25,-3,-1,-0.3000000000000007,-13,27,68,3,-0.10000000000000009,13,3,-2.4000000000000057,-1.4000000000000004,-0.09999999999999964,-2.099999999999998,-0.1499999999999999,3.333333333333332,-22.333333333333314,-43.0,20.666666666666657,0.3333333333333335,4.333333333333336,59.0,78.66666666666666,-19.66666666666667,-1.0,-3
0,7,1,25,193,44,0.0,-8,43,20,-11,289,6,-8,0.7999999999999998,17,73,-96,-2,-0.9000000000000004,22,-5,7.199999999999996,-3.9000000000000004,0.40000000000000036,1.6000000000000014,0.32000000000000006,-2.0,-85.33333333333331,-42.66666666666663,-42.66666666666666,2.3333333333333335,-3.666666666666668,-22.333333333333314,-20.33333333333337,-2.0,-0.3333333333333333,-29
0,8,1,27,652,57,0.39999999999999947,-1,60,1,-20,223,3,-5,0.6999999999999993,11,84,429,1,0.2999999999999998,40,-32,6.299999999999997,-0.40000000000000036,0.7000000000000002,4.900000000000002,0.29000000000000004,8.999999999999998,121.66666666666669,40.66666666666666,81.0,1.6666666666666665,-4.0,-29.0,22.666666666666657,-51.66666666666666,-2.6666666666666665,-3
0,9,1,16,24,71,-0.2999999999999998,6,39,-17,14,-94,3,5,-0.3000000000000007,11,58,118,2,-0.20000000000000018,15,-5,-3.1000000000000014,3.0999999999999996,-0.1999999999999993,-3.099999999999998,-0.08999999999999986,5.333333333333334,121.33333333333334,52.66666666666667,68.66666666666669,1.3333333333333335,6.333333333333334,117.0,126.0,-9.0,0.3333333333333333,31
0,10,1,6,-346,13,-0.40000000000000036,1,30,-3,-17,-274,-5,-3,-0.3000000000000007,9,27,-72,3,-0.40000000000000036,7,-18,2.299999999999997,0.5,0.40000000000000036,-0.5,0.06000000000000005,3.666666666666668,54.66666666666666,-31.666666666666657,86.33333333333334,0.6666666666666666,4.0,39.666666666666686,10.666666666666657,29.0,0.0,-4
0,12,1,21,-424,54,-0.7000000000000002,-6,16,-27,-5,-405,5,-3,-0.7000000000000002,-4,51,-19,-4,-0.5,6,-12,-1.1000000000000014,-3.0,-0.09999999999999964,-4.800000000000001,-0.1499999999999999,-13.666666666666668,-177.66666666666663,-154.66666666666666,-23.0,-2.666666666666667,-8.333333333333334,-177.66666666666669,-91.33333333333333,-86.33333333333333,0.0,-18
0,13,1,26,454,20,0.39999999999999947,-5,27,19,-10,417,8,-4,1.0,17,39,37,-1,-0.20000000000000018,18,-5,4.599999999999994,-1.8000000000000007,0.3000000000000007,3.0,0.30000000000000004,-8.666666666666666,-157.66666666666666,-74.66666666666666,-82.99999999999999,0.6666666666666666,-7.666666666666668,-200.66666666666666,-129.99999999999997,-70.66666666666667,-0.3333333333333333,-27
0,14,1,15,985,113,0.39999999999999947,3,77,50,53,554,-2,0,0.5,32,63,431,4,0.5,40,8,5.299999999999997,1.299999999999999,0.8000000000000007,6.0,0.19999999999999996,-0.6666666666666661,-66.66666666666663,12.0,-78.66666666666667,1.3333333333333335,-8.333333333333334,-192.00000000000003,-190.33333333333334,-1.6666666666666714,-3.0,6
0,15,1,26,454,20,0.39999999999999947,-5,27,19,-10,417,8,-4,1.0,17,39,37,-1,-0.20000000000000018,18,-5,4.599999999999994,-1.8000000000000007,0.3000000000000007,3.0,0.30000000000000004,3.3333333333333357,60.333333333333314,113.33333333333334,-53.000000000000014,1.6666666666666667,0.6666666666666679,-62.333333333333314,-67.66666666666666,5.333333333333329,-1.6666666666666667,3
0,16,1,4,519,62,0.20000000000000018,-2,45,1,15,388,9,2,0.6999999999999993,18,59,131,3,-0.20000000000000018,23,-21,4.699999999999996,-1.0999999999999996,0.10000000000000053,1.1000000000000014,0.31000000000000005,3.0,63.333333333333314,119.33333333333334,-56.000000000000014,-0.6666666666666667,3.333333333333332,38.333333333333314,-14.333333333333343,52.66666666666667,-2.0,-5
0,17,1,25,193,44,0.0,-8,43,20,-11,289,6,-8,0.7999999999999998,17,73,-96,-2,-0.9000000000000004,22,-5,7.199999999999996,-3.9000000000000004,0.40000000000000036,1.6000000000000014,0.32000000000000006,-3.6666666666666643,-21.0,38.33333333333334,-59.33333333333334,-1.6666666666666665,3.666666666666668,15.333333333333314,31.333333333333314,-16.000000000000014,-0.6666666666666666,-16
0,1,2,22,-190,-18,-0.09999999999999964,15,-51,1,48,208,2,11,-0.09999999999999964,-20,-65,-398,-2,-0.2999999999999998,-35,-2,-8.899999999999999,6.300000000000001,-1.0,-4.899999999999999,-0.3700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0,2,2,21,-1145,-35,-1.0,5,-55,-8,52,-532,2,6,-1.5999999999999996,-25,-103,-613,-10,-0.5,-40,-8,-11.799999999999997,2.3000000000000007,-0.7000000000000002,-8.5,-0.6599999999999999,-8.0,-297.0,-298.0,1.0,2.0,-10.0,-176.0,-207.0,31.0,-1.0,-6
0,3,2,12,-969,-50,-0.7000000000000002,11,-52,43,88,-309,1,6,-1.5999999999999996,-15,-151,-660,-8,-0.10000000000000009,-37,-1,-12.600000000000001,5.1,-0.7999999999999998,-7.600000000000001,-0.5900000000000001,0.5,-8.5,-21.0,12.5,0.0,-2.5,35.5,60.0,-24.5,0.0,4
0,4,2,13,-344,-70,0.0,10,-51,-6,-4,-191,-3,7,-0.20000000000000018,-54,-61,-153,2,0.19999999999999973,-6,-18,-10.199999999999996,4.6,-0.6000000000000005,-2.1999999999999993,-0.3400000000000001,6.333333333333336,57.0,60.33333333333334,-3.3333333333333286,1.0,-1.0,-22.333333333333314,34.33333333333334,-56.666666666666664,-0.33333333333333326,-3
0,5,2,3,489,20,0.40000000000000036,12,12,39,46,559,11,5,0.5,9,-27,-70,-3,0.09999999999999964,3,-4,-0.7999999999999972,5.300000000000001,-0.20000000000000018,1.5,0.11999999999999988,1.6666666666666679,1.6666666666666856,-73.0,74.66666666666666,0.0,-3.666666666666668,-52.33333333333337,-4.0,-48.333333333333336,1.0,-2
0,6,2,6,-1067,-76,-0.7000000000000002,12,-41,16,40,-401,-8,6,-1.2000000000000002,-12,-127,-666,-3,-0.40000000000000036,-39,-14,-8.399999999999999,5.800000000000001,-0.20000000000000018,-4.199999999999999,-0.44999999999999996,3.666666666666668,21.666666666666686,-18.666666666666686,40.33333333333334,0.0,-4.0,-61.666666666666686,-17.666666666666657,-44.0,-0.6666666666666666,21
0,7,2,23,-170,23,-0.2999999999999998,10,-10,12,51,-28,-1,9,-0.39999999999999947,-10,-16,-142,0,-0.20000000000000018,-7,0,-6.799999999999997,3.700000000000001,-0.20000000000000018,-2.099999999999998,-0.26,8.666666666666666,158.33333333333334,122.66666666666669,35.66666666666667,-0.6666666666666667,7.333333333333332,151.0,113.66666666666666,37.333333333333336,0.0,-4
0,8,2,28,326,-17,0.40000000000000036,-2,15,74,92,919,7,-2,0.9000000000000004,34,-92,-593,-2,-0.5,-29,-11,3.200000000000003,-0.1999999999999993,0.2999999999999998,3.900000000000002,0.22999999999999998,3.666666666666668,40.0,36.333333333333314,3.666666666666657,-2.3333333333333335,-3.0,24.333333333333314,66.99999999999997,-42.66666666666666,0.0,6
0,10,2,18,-185,-24,-0.09999999999999964,10,-40,-8,42,212,-4,9,0.0,-4,-66,-397,0,-0.2999999999999998,-34,-6,-4.5,4.9,-0.7000000000000002,-3.5,-0.30000000000000004,2.666666666666668,39.0,23.666666666666657,15.333333333333329,-0.33333333333333326,-1.333333333333334,20.333333333333343,41.66666666666666,-21.333333333333336,-0.3333333333333333,-7
0,11,2,24,-480,-26,-0.40000000000000036,6,-36,34,47,40,2,-1,-0.2999999999999998,5,-69,-520,-4,-0.6000000000000005,-30,-7,-6.199999999999996,1.8000000000000007,-0.6000000000000005,-4.299999999999997,-0.28,-12.0,-150.0,-54.333333333333314,-95.66666666666666,0.33333333333333337,-8.0,-148.33333333333334,-133.0,-15.333333333333343,-1.3333333333333335,-41
0,12,2,6,-1067,-76,-0.7000000000000002,12,-41,16,40,-401,-8,6,-1.2000000000000002,-12,-127,-666,-3,-0.40000000000000036,-39,-14,-8.399999999999999,5.800000000000001,-0.20000000000000018,-4.199999999999999,-0.44999999999999996,0.0,-6.333333333333343,37.33333333333333,-43.66666666666667,1.3333333333333333,-1.3333333333333321,24.0,1.0,23.0,-2.0,3
0,13,2,17,-662,-69,-0.2999999999999998,8,-35,57,70,217,1,3,-0.2999999999999998,6,-135,-879,-6,-0.7000000000000002,-43,1,-8.799999999999997,3.5999999999999996,-0.2999999999999998,-2.299999999999997,-0.3500000000000001,-0.3333333333333357,21.0,42.33333333333334,-21.333333333333343,-0.3333333333333335,0.33333333333333215,44.33333333333337,17.0,27.333333333333314,-2.0,15
0,14,2,18,-185,-24,-0.09999999999999964,10,-40,-8,42,212,-4,9,0.0,-4,-66,-397,0,-0.2999999999999998,-34,-6,-4.5,4.9,-0.7000000000000002,-3.5,-0.30000000000000004,-0.33333333333333215,-20.666666666666686,0.0,-20.66666666666667,0.6666666666666666,1.6666666666666679,107.33333333333331,48.0,59.33333333333334,-1.0,-6
0,15,2,25,-528,-45,-0.2999999999999998,3,-28,39,46,162,3,1,-0.09999999999999964,-4,-81,-690,-8,-0.9000000000000004,-24,-1,-3.5,1.4000000000000004,-0.20000000000000018,-2.099999999999998,-0.18999999999999995,8.333333333333334,158.33333333333331,128.33333333333334,30.0,-1.3333333333333335,6.666666666666666,202.99999999999997,177.66666666666663,25.33333333333333,0.0,7
0,16,2,29,-642,3,-0.7000000000000002,15,-29,42,100,-162,-6,8,-1.3999999999999995,1,-103,-480,-7,-0.20000000000000018,-26,-21,-12.600000000000001,7.7,0.09999999999999964,-2.5,-0.6300000000000001,-1.3333333333333357,29.33333333333337,45.33333333333334,-16.0,1.0,0.0,12.0,-40.333333333333314,52.33333333333333,0.3333333333333335,2
0,17,2,17,-662,-69,-0.2999999999999998,8,-35,57,70,217,1,3,-0.2999999999999998,6,-135,-879,-6,-0.7000000000000002,-43,1,-8.799999999999997,3.5999999999999996,-0.2999999999999998,-2.299999999999997,-0.3500000000000001,4.333333333333332,110.33333333333331,161.0,-50.66666666666667,0.0,10.0,156.33333333333331,227.0,-70.66666666666667,1.3333333333333335,24
0,19,2,4,-202,-27,-0.09999999999999964,9,-26,20,72,261,6,11,-0.20000000000000018,-3,-95,-463,-3,-0.20000000000000018,-23,-17,-6.0,4.200000000000001,-0.5,-2.599999999999998,-0.19999999999999996,4.333333333333334,74.0,98.33333333333334,-24.33333333333333,0.6666666666666666,2.0,5.666666666666686,14.666666666666671,-8.999999999999996,0.3333333333333333,1
0,20,2,24,-480,-26,-0.40000000000000036,6,-36,34,47,40,2,-1,-0.2999999999999998,5,-69,-520,-4,-0.6000000000000005,-30,-7,-6.199999999999996,1.8000000000000007,-0.6000000000000005,-4.299999999999997,-0.28,1.333333333333334,-18.0,32.0,-50.0,0.33333333333333337,-5.0,-59.66666666666666,-34.999999999999986,-24.666666666666668,-0.3333333333333333,-6
0,2,3,20,-1167,-58,-0.9000000000000004,-3,-71,-24,42,-711,-17,3,-1.7000000000000002,-43,-100,-456,0,-0.19999999999999973,-36,11,-12.300000000000004,-1.4000000000000004,-0.5,-7.299999999999997,-0.7799999999999998,3.0,-27.0,-74.0,47.0,-1.0,2.0,33.0,82.0,-49.0,3.0,0
0,4,3,25,-1017,-65,-0.7000000000000002,-9,-40,0,0,-397,-8,-4,-0.5999999999999996,-13,-54,-620,-5,-1.0,-27,3,-2.700000000000003,-3.9000000000000004,0.0,-3.599999999999998,-0.30999999999999983,-5.333333333333336,-67.66666666666663,0.0,-67.66666666666666,0.6666666666666667,6.333333333333334,27.333333333333314,18.666666666666657,8.666666666666657,-0.6666666666666667,-7
0,6,3,27,-558,-52,-0.3000000000000007,-2,-23,-19,-9,-463,-11,-1,-0.7000000000000002,-19,-43,-95,-2,0.20000000000000018,-9,-24,-3.6000000000000014,-0.40000000000000036,0.2999999999999998,-0.29999999999999716,-0.33999999999999986,8.000000000000002,136.33333333333334,155.00000000000003,-18.666666666666664,0.0,-3.6666666666666643,39.333333333333314,83.0,-43.66666666666666,-1.666666666666667,10
0,7,3,5,-1221,-96,-0.8000000000000007,-1,-69,-5,-3,-671,-17,3,-1.2000000000000002,-23,-102,-550,-3,-0.2999999999999998,-29,-9,-5.399999999999999,-0.3000000000000007,-0.20000000000000018,-4.599999999999998,-0.5499999999999998,5.999999999999998,56.0,102.0,-45.999999999999986,0.0,-3.6666666666666643,-59.666666666666686,-25.0,-34.66666666666667,-1.3333333333333333,20
0,8,3,24,-969,-46,-0.8000000000000007,-6,-48,-5,1,-519,-9,-6,-0.7999999999999998,-4,-42,-450,-1,-0.7000000000000002,-33,-3,-5.399999999999999,-3.5,-0.40000000000000036,-5.799999999999997,-0.3999999999999999,0.33333333333333215,105.33333333333331,62.666666666666686,42.66666666666667,0.33333333333333337,3.333333333333334,86.99999999999997,55.0,32.00000000000001,2.0,-10
0,9,3,19,-1261,-8,-1.3000000000000007,5,-73,-75,6,-897,-20,4,-1.7000000000000002,-38,-25,-364,2,-0.7000000000000002,-40,-17,-11.5,1.299999999999999,-0.7000000000000002,-10.899999999999999,-0.8599999999999999,5.666666666666668,120.66666666666663,92.00000000000003,28.66666666666667,0.33333333333333326,3.333333333333332,22.0,37.33333333333334,-15.333333333333329,2.3333333333333335,15
0,11,3,4,-691,-47,-0.5,-3,-38,-19,26,-298,-5,6,-0.7000000000000002,-12,-68,-393,0,-0.2999999999999998,-26,-13,-5.200000000000003,-1.0999999999999996,-0.2999999999999998,-4.099999999999998,-0.31999999999999984,-3.0000000000000018,-93.66666666666666,-65.66666666666666,-28.0,1.0,-7.666666666666666,-99.00000000000003,-79.33333333333333,-19.666666666666664,-1.666666666666667,-5
0,12,3,20,-1167,-58,-0.9000000000000004,-3,-71,-24,42,-711,-17,3,-1.7000000000000002,-43,-100,-456,0,-0.19999999999999973,-36,11,-12.300000000000004,-1.4000000000000004,-0.5,-7.299999999999997,-0.7799999999999998,-7.0,-184.00000000000003,-114.0,-70.0,1.0,-9.333333333333332,-195.99999999999997,-125.0,-71.00000000000001,0.33333333333333326,7
0,13,3,8,-1441,-66,-1.1000000000000005,1,-65,-43,-35,-942,-11,2,-1.2000000000000002,-36,-26,-499,4,-1.0,-39,-6,-2.3000000000000007,0.1999999999999993,-0.5999999999999996,-9.399999999999999,-0.25,0.0,-32.666666666666686,14.666666666666686,-47.333333333333336,1.0,-1.0,-53.66666666666666,-55.66666666666667,2.0,1.0,-14
0,14,3,26,-756,-89,-0.3000000000000007,-6,-56,-1,1,-269,-6,0,-0.39999999999999947,-13,-88,-487,-4,-0.2999999999999998,-31,3,-5.300000000000004,-1.8000000000000007,-0.09999999999999964,-2.1999999999999993,-0.32999999999999985,-2.666666666666668,-48.0,21.333333333333343,-69.33333333333333,1.3333333333333335,0.3333333333333357,-84.66666666666669,-103.33333333333334,18.66666666666667,0.3333333333333335,-14
0,15,3,7,-956,-33,-0.8000000000000007,4,-59,-15,27,-525,-13,5,-1.2999999999999998,-22,-67,-431,-4,-0.39999999999999947,-29,-17,-8.700000000000003,2.0,0.0,-3.8999999999999986,-0.6299999999999999,1.6666666666666679,23.0,56.0,-33.0,0.33333333333333337,-6.0,-97.33333333333331,-118.33333333333331,21.0,-1.0,24
0,16,3,19,-1261,-8,-1.3000000000000007,5,-73,-75,6,-897,-20,4,-1.7000000000000002,-38,-25,-364,2,-0.7000000000000002,-40,-17,-11.5,1.299999999999999,-0.7000000000000002,-10.899999999999999,-0.8599999999999999,0.33333333333333215,43.666666666666686,22.666666666666686,20.999999999999986,0.33333333333333326,-2.666666666666668,1.0,-66.66666666666666,67.66666666666666,-0.33333333333333337,18
0,17,3,4,-691,-47,-0.5,-3,-38,-19,26,-298,-5,6,-0.7000000000000002,-12,-68,-393,0,-0.2999999999999998,-26,-13,-5.200000000000003,-1.0999999999999996,-0.2999999999999998,-4.099999999999998,-0.31999999999999984,-0.6666666666666679,27.666666666666686,23.333333333333343,4.333333333333343,-1.3333333333333335,0.0,-42.0,-131.66666666666666,89.66666666666666,-1.6666666666666667,-14
0,1,4,20,-476,-11,-0.40000000000000036,0,-33,-5,16,-413,-12,-3,-1.0,-31,-32,-63,0,0.10000000000000009,-10,24,-7.100000000000001,-0.3000000000000007,-0.20000000000000018,-3.1999999999999993,-0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0,2,4,26,-65,-42,0.1999999999999993,-3,-18,18,-25,29,-1,-6,0.3000000000000007,-1,-20,-94,-4,0.0,-5,16,-0.10000000000000142,-0.7000000000000011,0.20000000000000018,1.8999999999999986,-0.010000000000000009,5.0,-12.0,-87.0,75.0,-2.0,-9.0,-100.0,-23.0,-77.0,-1.0,7
0,3,4,27,133,-5,0.1999999999999993,1,15,0,-35,-165,-6,-7,0.0,-7,25,298,-2,0.5,17,-11,1.6000000000000014,0.6999999999999993,0.5999999999999996,3.8000000000000007,-0.020000000000000018,9.5,107.5,56.0,51.5,0.0,-10.5,-107.5,-43.0,-64.5,1.0,2
0,4,4,21,-943,-8,-0.9000000000000004,-4,-29,-28,-20,-793,-4,-5,-1.3999999999999995,-22,-8,-150,-7,-0.2999999999999998,-17,9,-5.799999999999997,-1.9000000000000004,-0.20000000000000018,-5.900000000000002,-0.45999999999999996,-4.333333333333332,-179.66666666666663,-222.66666666666669,43.0,-0.33333333333333326,-8.666666666666666,-144.33333333333331,-139.00000000000003,-5.333333333333343,0.9999999999999998,38
0,6,4,7,-265,14,-0.3000000000000007,7,-21,4,1,-227,-8,-1,-0.5999999999999996,-10,1,-38,-4,-0.09999999999999964,-3,-4,-3.5,3.0999999999999996,0.2999999999999998,0.1999999999999993,-0.31000000000000005,2.666666666666666,-14.333333333333371,-26.333333333333314,12.0,-1.0,-13.000000000000002,-227.66666666666666,-136.33333333333334,-91.33333333333334,0.6666666666666667,-3
0,7,4,8,-750,-19,-0.6000000000000005,4,-27,-24,-61,-644,-6,-4,-0.5,-24,42,-106,4,-0.7000000000000002,-13,7,2.900000000000002,1.299999999999999,-0.2999999999999998,-5.300000000000001,0.06999999999999984,-10.666666666666668,-145.66666666666663,-98.33333333333334,-47.33333333333334,-0.6666666666666667,-5.333333333333332,-68.33333333333331,-63.99999999999997,-4.333333333333329,-0.3333333333333335,-7
0,8,4,5,-530,-49,-0.3000000000000007,2,-31,14,-29,-373,-12,-3,-0.5,-11,-34,-157,-3,0.0,-3,4,-0.19999999999999574,0.7999999999999989,0.09999999999999964,-0.5,-0.22999999999999998,0.0,-76.33333333333331,-8.666666666666657,-67.66666666666667,-0.9999999999999998,-7.000000000000002,-86.0,-73.33333333333334,-12.666666666666657,0.33333333333333326,14
