,week,team,opponent_team,avg_completions,avg_attempts,avg_passing_yards,avg_passing_tds,avg_passing_interceptions,avg_sacks_suffered,avg_sack_yards_lost,avg_sack_fumbles,avg_sack_fumbles_lost,avg_passing_air_yards,avg_passing_yards_after_catch,avg_passing_first_downs,avg_passing_epa,avg_passing_cpoe,avg_passing_2pt_conversions,avg_carries,avg_rushing_yards,avg_rushing_tds,avg_rushing_fumbles,avg_rushing_fumbles_lost,avg_rushing_first_downs,avg_rushing_epa,avg_rushing_2pt_conversions,avg_receptions,avg_targets,avg_receiving_yards,avg_receiving_tds,avg_receiving_fumbles,avg_receiving_fumbles_lost,avg_receiving_air_yards,avg_receiving_yards_after_catch,avg_receiving_first_downs,avg_receiving_epa,avg_receiving_2pt_conversions,avg_special_teams_tds,avg_def_tackles_solo,avg_def_tackles_with_assist,avg_def_tackle_assists,avg_def_tackles_for_loss,avg_def_tackles_for_loss_yards,avg_def_fumbles_forced,avg_def_sacks,avg_def_sack_yards,avg_def_qb_hits,avg_def_interceptions,avg_def_interception_yards,avg_def_pass_defended,avg_def_tds,avg_def_fumbles,avg_def_safeties,avg_misc_yards,avg_fumble_recovery_own,avg_fumble_recovery_yards_own,avg_fumble_recovery_opp,avg_fumble_recovery_yards_opp,avg_fumble_recovery_tds,avg_penalties,avg_penalty_yards,avg_timeouts,avg_punt_returns,avg_punt_return_yards,avg_kickoff_returns,avg_kickoff_return_yards,avg_fg_made,avg_fg_att,avg_fg_missed,avg_fg_blocked,avg_fg_long,avg_fg_pct,avg_fg_made_distance,avg_fg_missed_distance,avg_fg_blocked_distance,avg_pat_made,avg_pat_att,avg_pat_missed,avg_pat_blocked,avg_pat_pct,pst_completions,pst_attempts,pst_passing_yards,pst_passing_tds,pst_passing_interceptions,pst_sacks_suffered,pst_sack_yards_lost,pst_sack_fumbles,pst_sack_fumbles_lost,pst_passing_air_yards,pst_passing_yards_after_catch,pst_passing_first_downs,pst_passing_epa,pst_passing_cpoe,pst_passing_2pt_conversions,pst_carries,pst_rushing_yards,pst_rushing_tds,pst_rushing_fumbles,pst_rushing_fumbles_lost,pst_rushing_first_downs,pst_rushing_epa,pst_rushing_2pt_conversions,pst_receptions,pst_targets,pst_receiving_yards,pst_receiving_tds,pst_receiving_fumbles,pst_receiving_fumbles_lost,pst_receiving_air_yards,pst_receiving_yards_after_catch,pst_receiving_first_downs,pst_receiving_epa,pst_receiving_2pt_conversions,pst_special_teams_tds,pst_def_tackles_solo,pst_def_tackles_with_assist,pst_def_tackle_assists,pst_def_tackles_for_loss,pst_def_tackles_for_loss_yards,pst_def_fumbles_forced,pst_def_sacks,pst_def_sack_yards,pst_def_qb_hits,pst_def_interceptions,pst_def_interception_yards,pst_def_pass_defended,pst_def_tds,pst_def_fumbles,pst_def_safeties,pst_misc_yards,pst_fumble_recovery_own,pst_fumble_recovery_yards_own,pst_fumble_recovery_opp,pst_fumble_recovery_yards_opp,pst_fumble_recovery_tds,pst_penalties,pst_penalty_yards,pst_timeouts,pst_punt_returns,pst_punt_return_yards,pst_kickoff_returns,pst_kickoff_return_yards,pst_fg_made,pst_fg_att,pst_fg_missed,pst_fg_blocked,pst_fg_long,pst_fg_pct,pst_fg_made_0_19,pst_fg_made_20_29,pst_fg_made_30_39,pst_fg_made_40_49,pst_fg_made_50_59,pst_fg_missed_0_19,pst_fg_missed_20_29,pst_fg_missed_30_39,pst_fg_missed_40_49,pst_fg_missed_50_59,pst_fg_made_list,pst_fg_missed_list,pst_fg_blocked_list,pst_fg_made_distance,pst_fg_missed_distance,pst_fg_blocked_distance,pst_pat_made,pst_pat_att,pst_pat_missed,pst_pat_blocked,pst_pat_pct,pst_gwfg_made,pst_gwfg_att
170,6,11,24,24.333333333333332,36.333333333333336,242.66666666666666,2.0,0.6666666666666666,1.3333333333333333,-9.666666666666666,0.3333333333333333,0.0,275.0,150.33333333333334,12.666666666666666,2.5847315654727794,2.9868073797985653,0.0,26.666666666666668,120.0,0.3333333333333333,0.0,0.0,6.333333333333333,-0.3309595224487631,0.0,24.333333333333332,35.0,242.66666666666666,2.0,1.3333333333333333,0.6666666666666666,275.0,150.33333333333334,12.666666666666666,2.683105251329517,0.0,0.0,40.0,3.3333333333333335,18.0,5.0,20.0,1.0,2.6666666666666665,18.666666666666668,4.666666666666667,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.0,6.333333333333333,47.333333333333336,5.666666666666667,1.6666666666666667,14.333333333333334,2.0,39.666666666666664,1.3333333333333333,1.3333333333333333,0.0,0.0,,,54.333333333333336,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,1.0,402,593,4526,39,7,33,-211,3,1,4578,2410,237,121.749142239774,4.58430810194267,0,446,1900,13,5,2,113,14.6040442075521,1,402,570,4526,39,5,1,4578,2410,237,185.05434345267,0,0,633,77,295,46,249,10,38,287,93,18,164,74,2,5,0,0,10,13,8,8,0,69,678,81,25,199,30,531,25,34,7,2,54,0.735294117647059,0,9,9,4,3,0,0,2,4,1,39;54;38;51;26;29;44;44;22;49;39;39;21;27;54;45;28;29;20;29;32;35;36;37;36,36;51;40;40;42;32;42,34;37,903,283,71,49,51,2,0,0.96078431372549,2,2
171,6,13,14,26.666666666666668,38.333333333333336,276.3333333333333,1.3333333333333333,1.0,4.666666666666667,-41.666666666666664,2.0,0.6666666666666666,224.66666666666666,122.33333333333333,14.333333333333334,-2.2019944201733836,3.2243750161594833,0.0,25.333333333333332,75.33333333333333,0.0,0.3333333333333333,0.3333333333333333,4.0,-8.119030126051081,0.0,26.666666666666668,36.0,276.3333333333333,1.3333333333333333,0.3333333333333333,0.0,224.66666666666666,122.33333333333333,14.333333333333334,9.306255359051464,0.0,0.0,35.333333333333336,5.0,24.333333333333332,3.6666666666666665,16.333333333333332,0.6666666666666666,2.6666666666666665,16.666666666666668,6.0,1.0,11.666666666666666,4.666666666666667,0.0,0.3333333333333333,0.0,0.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.0,6.333333333333333,49.333333333333336,4.333333333333333,2.0,17.333333333333332,0.6666666666666666,19.0,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.0,43.333333333333336,0.8333333333333334,101.0,17.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,,324,521,3588,27,8,32,-227,4,4,4000,1657,168,9.95618692255742,-2.34519568869318,2,499,2540,22,7,3,159,39.3389003872594,0,324,502,3588,27,5,1,4000,1647,168,101.190457036135,2,2,632,134,336,55,236,18,33,223,86,19,175,69,0,4,1,12,9,10,14,15,1,76,688,68,23,170,33,808,29,35,5,1,48,0.828571428571429,0,7,9,13,0,0,0,1,2,2,21;48;46;35;43;28;24;34;43;37;43;41;42;34;39;24;29;37;36;35;45;23;25;41;41;37;46;41;41,51;47;35;49;53,37,1059,235,37,46,47,1,0,0.978723404255319,0,0
172,6,14,13,21.333333333333332,36.333333333333336,240.66666666666666,1.6666666666666667,1.0,1.3333333333333333,-8.666666666666666,1.0,1.0,275.3333333333333,132.66666666666666,13.333333333333334,-0.6493816879704767,-9.731445350613106,0.3333333333333333,27.0,119.33333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.0,-1.717292756819421,0.0,21.333333333333332,35.0,240.66666666666666,1.6666666666666667,0.0,0.0,275.3333333333333,132.66666666666666,13.333333333333334,4.639364500361824,0.3333333333333333,0.0,34.666666666666664,8.0,26.666666666666668,3.0,11.0,0.3333333333333333,1.3333333333333333,10.666666666666666,5.333333333333333,0.6666666666666666,23.0,5.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4.0,32.0,3.6666666666666665,2.3333333333333335,15.666666666666666,2.0,44.0,1.6666666666666667,1.6666666666666667,0.0,0.0,,,46.333333333333336,0.0,0.0,2.0,2.0,0.0,0.0,,361,604,3674,12,17,32,-238,6,5,4765,1640,179,-58.9188052293356,-4.64888932774448,2,392,1755,13,6,4,95,-23.6640717010475,0,361,583,3674,12,5,2,4765,1640,179,11.3537170777739,2,2,647,80,426,55,268,9,32,236,83,7,57,50,0,2,0,109,6,6,2,2,1,104,856,76,19,159,36,799,21,27,6,0,56,0.777777777777778,0,7,7,3,4,0,0,0,2,4,40;54;53;39;55;21;56;30;22;34;22;38;35;21;45;40;29;22;20;39;31,55;52;48;53;42;51,,746,301,0,18,22,4,0,0.818181818181818,1,1
173,6,15,3,24.0,38.666666666666664,267.6666666666667,2.6666666666666665,0.6666666666666666,2.3333333333333335,-17.666666666666668,0.0,0.0,276.3333333333333,145.0,15.666666666666666,8.892136197018047,-1.0861824322977236,0.3333333333333333,27.666666666666668,116.66666666666667,1.0,0.0,0.0,7.0,2.504699791990173,0.0,24.0,36.333333333333336,267.6666666666667,2.6666666666666665,0.0,0.0,276.3333333333333,145.0,15.666666666666666,13.65632207134503,0.3333333333333333,0.0,34.333333333333336,6.0,24.666666666666668,2.6666666666666665,16.333333333333332,1.6666666666666667,2.6666666666666665,25.0,7.333333333333333,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,5.0,49.666666666666664,4.0,1.3333333333333333,10.333333333333334,3.0,68.0,1.3333333333333333,2.0,0.6666666666666666,0.0,43.0,0.6666666666666666,53.666666666666664,25.0,0.0,2.6666666666666665,3.0,0.3333333333333333,0.0,0.6666666666666666,448,675,4937,37,13,28,-146,5,2,4965,2728,267,146.86613168459,2.74578226062486,1,431,1955,16,8,5,128,19.4014098809912,1,448,637,4937,37,4,3,4965,2728,267,199.827094600434,1,0,634,56,368,42,192,18,31,209,91,15,160,69,2,2,0,0,11,14,14,14,2,111,925,43,19,228,30,702,28,32,4,0,56,0.875,0,3,13,5,7,0,0,1,1,2,28;43;34;38;54;52;42;36;34;24;55;40;35;37;53;56;45;26;54;37;30;33;44;34;30;34;34;51,57;46;51;39,,1113,193,0,50,53,3,0,0.943396226415094,0,0
174,6,16,4,26.333333333333332,39.0,274.3333333333333,0.3333333333333333,0.6666666666666666,4.333333333333333,-33.0,1.0,1.0,275.3333333333333,162.66666666666666,12.0,-4.9885054402949995,1.08081929255573,0.0,17.666666666666668,65.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.3333333333333335,-3.6976217899288835,0.0,26.333333333333332,38.333333333333336,274.3333333333333,0.3333333333333333,0.0,0.0,275.3333333333333,162.66666666666666,12.0,5.2839679570204865,0.0,0.0,34.666666666666664,6.333333333333333,21.666666666666668,3.0,12.333333333333334,1.0,1.6666666666666667,15.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,21.666666666666668,4.0,2.3333333333333335,21.0,1.3333333333333333,29.666666666666668,2.0,2.3333333333333335,0.3333333333333333,0.0,36.0,0.8333333333333334,61.666666666666664,17.0,0.0,1.0,1.0,0.0,0.0,,406,607,4893,41,18,31,-251,3,2,5134,2137,233,108.250787570171,-0.44129233671185,2,420,1683,10,3,2,104,-35.8979216356487,0,406,602,4893,41,2,0,5134,2137,233,182.640768825774,2,1,631,116,444,75,337,15,50,367,95,19,192,72,0,1,0,0,6,7,6,6,0,76,637,59,19,215,34,686,32,34,2,0,55,0.941176470588235,0,6,15,7,4,0,0,0,1,1,53;22;34;38;48;26;42;22;31;47;32;33;47;27;34;22;54;37;36;39;40;44;37;55;35;33;55;35;32;31;24;43,46;56,,1188,102,0,48,49,1,0,0.979591836734694,0,0
175,6,17,9,24.666666666666668,39.333333333333336,288.3333333333333,1.3333333333333333,0.3333333333333333,1.0,-4.666666666666667,0.3333333333333333,0.3333333333333333,274.3333333333333,159.66666666666666,13.666666666666666,4.029179579402643,-0.7598496358300788,0.0,24.333333333333332,115.0,1.3333333333333333,0.3333333333333333,0.0,6.0,1.455696010603183,0.0,24.666666666666668,37.0,288.3333333333333,1.3333333333333333,0.0,0.0,274.3333333333333,159.66666666666666,13.666666666666666,8.01424331226991,0.0,0.0,36.333333333333336,8.0,23.333333333333332,4.0,15.333333333333334,0.3333333333333333,1.3333333333333333,10.333333333333334,5.0,1.0,19.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,5.666666666666667,44.0,2.6666666666666665,1.3333333333333333,14.0,2.6666666666666665,49.333333333333336,2.0,2.0,0.0,0.0,30.0,1.0,55.0,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,1.0,443,674,5014,38,15,31,-214,1,1,5082,2403,257,119.3480874767,-0.782457794513617,6,423,1834,18,3,2,113,-15.4683615168387,1,443,659,5014,38,5,3,5082,2403,257,166.346041519207,6,1,641,101,427,55,221,19,35,231,89,11,70,56,0,1,0,0,1,1,10,10,1,116,1033,58,18,107,39,976,24,27,3,0,50,0.888888888888889,1,8,6,8,1,0,0,0,1,2,33;27;46;32;29;24;48;30;29;46;24;30;41;43;43;27;28;39;50;46;35;19;23;41,44;52;51,,833,147,0,40,47,7,0,0.851063829787234,1,1
176,6,19,20,18.0,30.333333333333332,218.33333333333334,0.6666666666666666,1.0,1.6666666666666667,-11.0,0.3333333333333333,0.3333333333333333,260.6666666666667,76.66666666666667,9.666666666666666,-4.12273038593862,-2.3459765163284767,0.0,21.666666666666668,87.66666666666667,1.3333333333333333,0.0,0.0,5.0,0.6237024066213067,0.0,18.0,29.333333333333332,218.33333333333334,0.6666666666666666,0.0,0.0,260.6666666666667,76.66666666666667,9.666666666666666,0.7541613888852506,0.0,0.0,39.333333333333336,5.0,25.0,3.0,14.0,0.6666666666666666,2.3333333333333335,15.666666666666666,5.666666666666667,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.0,54.333333333333336,4.666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,32.0,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,,,45.666666666666664,18.0,17.333333333333332,1.6666666666666667,2.0,0.3333333333333333,0.0,0.6666666666666666,404,615,3936,21,14,40,-285,10,4,4471,1739,206,-4.53603953383832,0.289067153341598,2,442,1568,12,5,2,93,-58.1077702902622,0,404,599,3936,21,2,1,4471,1739,206,79.6682475095772,2,1,585,113,403,60,354,14,47,367,128,14,175,91,3,8,0,2,16,20,12,12,2,105,825,68,29,190,19,330,23,31,5,3,51,0.741935483870968,0,6,7,8,2,0,0,1,1,3,48;46;50;38;23;33;24;51;42;31;22;29;24;46;33;48;48;24;48;34;39;30;49,48;58;32;52;59,49;36;53,860,249,138,34,35,1,0,0.971428571428571,0,0
177,6,20,19,27.666666666666668,40.666666666666664,288.3333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,-13.333333333333334,0.0,0.0,268.3333333333333,131.66666666666666,16.333333333333332,4.968041127871493,3.10553772488518,0.3333333333333333,27.0,107.0,2.0,0.3333333333333333,0.3333333333333333,7.666666666666667,-0.9798851952545604,0.0,27.666666666666668,37.0,288.3333333333333,1.3333333333333333,0.0,0.0,268.3333333333333,131.66666666666666,16.333333333333332,10.942998477409354,0.3333333333333333,0.0,34.0,9.0,23.666666666666668,3.0,9.333333333333334,1.3333333333333333,1.3333333333333333,8.0,2.6666666666666665,0.3333333333333333,0.0,4.666666666666667,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,5.0,40.0,4.333333333333333,1.6666666666666667,14.333333333333334,3.3333333333333335,80.0,1.6666666666666667,3.0,1.0,0.3333333333333333,,0.3333333333333333,60.333333333333336,55.0,17.0,2.6666666666666665,3.0,0.3333333333333333,0.0,0.8333333333333334,398,604,4450,34,7,30,-212,10,2,4842,1944,203,57.376755653998,0.865619822975689,0,449,1930,10,6,3,109,-41.3155667431662,1,398,578,4450,34,3,1,4842,1944,203,130.167997820186,0,2,657,107,443,55,350,13,51,378,101,16,256,68,2,2,0,0,13,15,8,8,0,111,1043,73,26,206,32,849,33,38,5,0,55,0.868421052631579,0,8,11,7,7,0,0,1,2,2,53;52;52;43;34;20;38;38;55;54;25;25;38;45;40;24;36;46;30;51;29;41;31;31;38;42;25;37;23;24;44;51;39,37;49;50;47;53,,1254,236,0,36,40,4,0,0.9,2,3
178,6,21,7,18.0,24.666666666666668,215.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,-17.0,0.3333333333333333,0.3333333333333333,228.0,94.66666666666667,9.666666666666666,-0.131905619025817,8.097004716595015,0.0,32.0,162.66666666666666,1.3333333333333333,0.3333333333333333,0.0,9.333333333333334,3.4033232020887367,0.0,18.0,24.333333333333332,215.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,228.0,94.66666666666667,9.666666666666666,2.974385265678201,0.0,0.0,33.666666666666664,8.333333333333334,27.666666666666668,2.6666666666666665,13.333333333333334,1.0,2.3333333333333335,12.333333333333334,4.666666666666667,1.0,18.333333333333332,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.3333333333333333,1.0,1.0,0.3333333333333333,5.333333333333333,45.666666666666664,5.666666666666667,1.6666666666666667,24.666666666666668,2.0,52.0,2.6666666666666665,2.6666666666666665,0.0,0.0,43.666666666666664,1.0,100.33333333333333,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,1.0,364,535,4098,24,13,28,-241,4,2,4288,1940,187,77.8880193656106,2.9032143184117,2,489,2151,24,7,3,146,6.71330602809672,1,364,524,4098,24,5,4,4288,1940,187,120.771140518405,2,0,579,142,402,50,264,10,36,256,86,23,322,89,3,4,0,0,9,12,7,7,0,95,854,66,28,316,25,544,36,39,3,0,53,0.923076923076923,0,9,11,11,5,0,0,0,0,3,27;42;33;46;49;32;26;45;26;27;52;52;32;21;39;50;24;48;48;30;37;38;32;44;53;33;22;37;44;28;52;41;34;25;43;43,56;54;53,,1355,163,0,42,47,4,1,0.893617021276596,1,2
179,6,22,6,20.666666666666668,31.333333333333332,266.0,1.3333333333333333,1.0,1.3333333333333333,-8.666666666666666,0.3333333333333333,0.3333333333333333,333.0,82.0,11.333333333333334,6.060599095181833,3.978145993090665,0.3333333333333333,32.333333333333336,143.33333333333334,2.0,1.0,0.3333333333333333,9.333333333333334,-1.28360129134668,0.3333333333333333,20.666666666666668,30.666666666666668,266.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,333.0,82.0,11.333333333333334,8.635915650978186,0.3333333333333333,0.0,34.0,4.666666666666667,23.333333333333332,3.0,18.666666666666668,0.6666666666666666,3.0,22.666666666666668,6.0,0.3333333333333333,1.0,2.6666666666666665,0.0,0.3333333333333333,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,7.666666666666667,72.33333333333333,4.0,1.6666666666666667,14.666666666666666,3.3333333333333335,65.66666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,,0.5,38.666666666666664,36.333333333333336,10.0,2.6666666666666665,2.6666666666666665,0.0,0.0,1.0,293,504,3437,29,13,37,-251,4,2,3745,1687,167,-32.2106591511997,-5.06554421681897,0,510,1991,12,2,1,117,-51.9069594065859,0,293,474,3437,29,3,1,3745,1687,167,62.9482491509786,0,0,659,56,376,76,344,13,46,310,113,18,313,81,2,3,0,33,6,7,7,7,0,98,811,70,35,349,37,838,25,30,5,0,52,0.833333333333333,0,8,11,5,1,0,0,2,0,3,44;21;33;23;35;23;35;52;20;28;42;23;31;37;39;35;42;38;41;27;41;33;37;27;33,52;36;58;56;34,,840,236,0,31,38,7,0,0.81578947368421,0,0
180,6,23,2,16.666666666666668,26.666666666666668,165.0,0.0,0.6666666666666666,2.3333333333333335,-14.0,0.0,0.0,186.66666666666666,96.33333333333333,8.333333333333334,-0.3270785083893368,-0.34324842449437004,0.0,33.333333333333336,184.66666666666666,2.0,0.3333333333333333,0.0,11.333333333333334,5.443015718218031,0.0,16.666666666666668,24.333333333333332,165.0,0.0,0.0,0.0,186.66666666666666,96.33333333333333,8.333333333333334,4.5187237316962205,0.0,0.0,30.666666666666668,9.0,29.0,3.3333333333333335,12.666666666666666,1.6666666666666667,2.3333333333333335,11.333333333333334,5.666666666666667,0.0,0.0,4.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,58.333333333333336,3.3333333333333335,1.6666666666666667,2.0,1.6666666666666667,29.666666666666668,2.3333333333333335,3.0,0.3333333333333333,0.3333333333333333,47.666666666666664,0.8055555555555557,105.33333333333333,12.333333333333334,15.666666666666666,2.0,2.0,0.0,0.0,1.0,351,593,3463,15,20,38,-267,11,6,4363,1621,171,-131.041956630241,-4.76036125675162,1,419,1688,8,4,2,93,-34.9445702413982,3,351,564,3463,15,4,2,4363,1621,171,-25.4179661569933,1,0,629,98,544,47,184,12,34,205,79,15,135,83,1,4,1,0,12,14,7,7,0,88,674,67,26,197,33,683,29,33,4,0,55,0.878787878787879,0,5,12,5,7,0,0,1,0,3,23;47;52;55;35;25;31;23;48;51;51;27;49;53;44;23;35;32;38;37;35;39;39;34;51;35;42;54;38,35;54;51;56,,1146,196,0,17,17,0,0,1.0,0,0
181,6,24,11,20.333333333333332,36.666666666666664,249.66666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,-20.0,1.0,0.6666666666666666,351.3333333333333,117.0,11.333333333333334,-6.737720956605312,-2.93834304576807,0.0,27.333333333333332,103.0,2.0,0.0,0.0,5.666666666666667,1.8488078782781197,0.0,20.333333333333332,34.0,249.66666666666666,0.6666666666666666,0.0,0.0,351.3333333333333,117.0,11.333333333333334,0.6180701318665935,0.0,0.0,33.333333333333336,6.333333333333333,27.0,3.6666666666666665,19.333333333333332,1.0,2.3333333333333335,16.0,10.666666666666666,1.6666666666666667,2.3333333333333335,5.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,5.333333333333333,74.66666666666667,4.333333333333333,0.3333333333333333,3.3333333333333335,1.6666666666666667,33.666666666666664,2.0,2.0,0.0,0.0,41.333333333333336,1.0,85.66666666666667,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,,357,603,3959,20,20,53,-418,5,2,4349,2002,195,-75.238309143902,-6.61754828465786,2,380,1667,14,1,1,89,-10.905855076979,2,357,581,3959,20,6,4,4349,2002,195,30.0832884709149,2,1,654,114,448,55,287,13,31,245,88,7,114,61,1,0,0,0,6,6,7,7,0,103,860,56,17,206,50,1371,21,27,6,0,51,0.777777777777778,0,7,8,5,1,0,0,0,3,3,21;35;27;22;31;49;24;24;33;48;35;31;37;36;46;36;27;42;20;51;49,53;48;54;55;40;42,,724,292,0,23,27,3,1,0.851851851851852,0,0
182,6,25,8,21.333333333333332,32.0,261.0,1.0,0.3333333333333333,2.3333333333333335,-15.333333333333334,0.0,0.0,228.33333333333334,149.33333333333334,12.0,2.356705165053896,0.79622651675558,0.0,37.666666666666664,140.33333333333334,2.0,0.3333333333333333,0.0,10.333333333333334,-1.1291544748916564,0.0,21.333333333333332,30.666666666666668,261.0,1.0,0.0,0.0,228.33333333333334,149.33333333333334,12.0,7.642730947014424,0.0,0.0,37.333333333333336,4.666666666666667,16.666666666666668,5.333333333333333,22.333333333333332,1.6666666666666667,4.333333333333333,28.0,7.333333333333333,0.6666666666666666,1.6666666666666667,3.6666666666666665,0.0,0.6666666666666666,0.0,0.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,3.6666666666666665,34.0,2.6666666666666665,3.3333333333333335,23.333333333333332,1.0,23.0,1.3333333333333333,1.3333333333333333,0.0,0.0,34.0,1.0,41.666666666666664,0.0,0.0,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.0,0.888888888888889,307,494,3585,20,10,31,-181,6,1,4230,1729,168,31.4751280043068,0.427552026051748,3,550,2715,25,6,4,172,43.0000130858342,2,307,468,3585,20,2,1,4230,1729,168,103.462349638312,3,0,607,65,507,62,287,13,29,220,83,12,142,56,2,1,0,8,12,17,4,4,3,107,842,55,33,239,34,630,30,33,2,1,58,0.909090909090909,0,7,10,10,3,0,0,0,2,0,43;45;29;25;31;30;58;43;26;41;24;30;52;23;50;37;33;47;31;32;43;46;20;37;22;37;42;41;38;40,46;41,47,1096,87,47,44,44,0,0,1.0,0,0
183,6,26,29,23.666666666666668,36.666666666666664,246.0,0.0,1.6666666666666667,2.3333333333333335,-15.333333333333334,0.0,0.0,377.0,74.66666666666667,13.333333333333334,-2.95312187857173,2.8845803276727,0.0,23.333333333333332,92.33333333333333,1.3333333333333333,0.6666666666666666,0.0,7.0,0.03162169813488921,0.0,23.666666666666668,36.0,246.0,0.0,0.0,0.0,377.0,74.66666666666667,13.333333333333334,-1.5638978294222514,0.0,0.0,34.0,6.333333333333333,22.333333333333332,3.0,9.666666666666666,0.3333333333333333,1.0,6.333333333333333,3.6666666666666665,1.0,20.0,5.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6.333333333333333,44.666666666666664,4.666666666666667,1.0,5.333333333333333,1.3333333333333333,14.666666666666666,1.3333333333333333,2.3333333333333335,1.0,0.0,40.666666666666664,0.611111111111111,57.666666666666664,42.333333333333336,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,,425,664,4017,23,11,38,-239,9,5,4439,2054,204,-57.0784177419781,-2.75054564656744,2,411,1583,10,0,0,91,-20.1560334616192,0,425,653,4017,23,4,3,4439,2054,204,11.8545590011164,2,1,674,116,406,85,375,18,55,321,106,13,105,80,0,3,0,9,10,11,9,9,0,106,831,70,40,370,38,849,36,40,4,0,56,0.9,0,9,8,11,8,0,0,1,2,1,24;20;45;56;26;52;48;43;27;52;37;31;54;52;40;20;23;51;36;36;45;40;53;43;36;28;46;48;34;22;30;50;48;28;40;36,42;49;56;36,,1400,183,0,27,29,2,0,0.931034482758621,2,2
184,6,27,0,23.666666666666668,33.0,304.3333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,-13.333333333333334,0.0,0.0,344.0,95.33333333333333,12.666666666666666,13.593320368403866,8.347461457603979,0.0,25.666666666666668,166.0,1.3333333333333333,0.0,0.0,8.0,4.11954650344301,0.0,23.666666666666668,32.333333333333336,304.3333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,344.0,95.33333333333333,12.666666666666666,15.972821095631296,0.0,0.0,34.333333333333336,8.0,26.666666666666668,1.3333333333333333,10.0,1.3333333333333333,1.6666666666666667,12.333333333333334,4.666666666666667,1.0,15.666666666666666,3.3333333333333335,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.666666666666666,69.33333333333333,5.0,0.3333333333333333,2.3333333333333335,1.0,24.333333333333332,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.0,48.0,0.888888888888889,85.33333333333333,13.0,0.0,3.3333333333333335,3.6666666666666665,0.3333333333333333,0.0,0.888888888888889,324,495,3815,30,7,46,-383,5,2,4619,1743,166,15.3752910917024,3.81059259616375,1,413,2074,18,4,1,108,16.3488477555795,0,324,474,3815,30,6,3,4619,1743,166,101.100144534331,1,1,671,160,504,52,250,9,33,250,92,11,92,80,0,3,1,41,10,12,7,7,0,97,803,74,23,192,38,894,17,23,6,0,53,0.739130434782609,0,2,9,3,3,0,0,2,2,2,31;53;32;40;43;50;31;27;27;38;38;39;36;51;36;42;38,44;35;44;53;56;39,,652,271,0,44,47,3,0,0.936170212765957,0,0
